task_id,model,split_id,method,reference_group,repeat,fold,seed,n_train,n_test,fit_seed,r2,rmse,mae,kendall_tau,predictive_nll,mean_predictive_std,pit_cdf_mae,abs_residual_std_spearman,coverage_50,width_50,coverage_80,width_80,coverage_95,width_95,n_features,fit_seconds,selected_stop_reason
81,pc_top,split_018,kfold,,0,2,42,2458,614,42,0.9144681777737259,8.731033934317725,6.14702201917816,0.8048655425815892,3.7584361404793594,14.184961145009591,0.09796175057245136,0.012271186503063464,0.7882736156351792,19.135221798477286,0.9446254071661238,36.35751832515274,0.9869706840390879,55.60402593263769,16,19.637545100413263,fixed_epoch_budget_no_plateau_test
82,pc_top,split_019,kfold,,0,3,42,2458,614,42,0.9313513726401392,7.815130961147229,5.625437502534847,0.8153602140025864,3.7342454973008943,14.412720400658026,0.1113890411842487,-0.040843170359744795,0.8241042345276873,19.442464365371606,0.9625407166123778,36.941288786439785,0.995114006514658,56.496825809070856,16,19.61050133779645,fixed_epoch_budget_no_plateau_test
83,pc_top,split_020,kfold,,0,4,42,2458,614,42,0.9246928746471036,8.36942860895397,5.687026366317699,0.8127082503347769,3.7543299654047266,14.344696041815444,0.11044280323797848,-0.03140838621270995,0.8175895765472313,19.35070089976564,0.9592833876221498,36.766935339300026,0.9869706840390879,56.230175222265075,16,19.70819759182632,fixed_epoch_budget_no_plateau_test
84,pc_scores,split_000,lolo,AmPhos,0,0,42,2688,384,42,0.17108435582879689,28.772918578510737,23.62059284071128,0.40646271383290505,5.028414101753304,18.95101088285446,0.09807136963696372,-0.5160513226520028,0.2682291666666667,25.564525192679465,0.6432291666666666,48.57339533114979,0.7786458333333334,74.28659760204272,8,24.28465072438121,fixed_epoch_budget_no_plateau_test
85,pc_scores,split_001,lolo,CataCXium A,0,1,42,2688,384,42,0.48158178066109014,22.26038684010327,15.903399462302525,0.5908735477722498,4.873305898917997,13.699669780830542,0.13704620462046205,-0.10221762571632025,0.4713541666666667,18.480573696482406,0.6536458333333334,35.11366651013487,0.7760416666666666,53.7017187410392,8,18.89504322875291,fixed_epoch_budget_no_plateau_test
86,pc_scores,split_002,lolo,P(Cy)3,0,2,42,2688,384,42,0.5636787856867109,19.55657858143005,15.463862824440001,0.5659905230228531,4.418374586593885,16.798843349019688,0.11881291254125412,0.05771485368417484,0.4869791666666667,22.661295308126792,0.7213541666666666,43.05716798654936,0.8958333333333334,65.85025589201761,8,19.02639815211296,fixed_epoch_budget_no_plateau_test
87,pc_scores,split_003,lolo,P(Ph)3,0,3,42,2688,384,42,0.5814137603798333,21.49430368195651,16.52562441647053,0.647191624621668,4.560231766724086,16.966722145676613,0.13606126237623764,-0.3073263877115052,0.484375,22.887760363367494,0.7161458333333334,43.48745865590421,0.8776041666666666,66.50832868244862,8,19.092779812403023,fixed_epoch_budget_no_plateau_test
88,pc_scores,split_004,lolo,P(o-Tol)3,0,4,42,2688,384,42,0.29415662861378045,23.07129899204342,15.438679226438204,0.6227840550925225,5.0435288157859945,13.145505155126253,0.15550226897689767,0.05623029059713133,0.5208333333333334,17.733016976564823,0.6640625,33.69328542285333,0.7838541666666666,51.529433325266154,8,19.139462748542428,fixed_epoch_budget_no_plateau_test
89,pc_scores,split_005,lolo,P(tBu)3,0,5,42,2688,384,42,0.28202022107073277,24.493827957600395,21.561771800716716,0.4270472808948984,4.689227047708376,19.244225323200226,0.10135622937293728,-0.3752820974662878,0.22916666666666666,25.96006546192486,0.7083333333333334,49.32493418128058,0.890625,75.43597708769225,8,19.073584778234363,fixed_epoch_budget_no_plateau_test
90,pc_scores,split_006,lolo,SPhos,0,6,42,2688,384,42,0.8321750278227622,11.43296969972166,8.128781672318777,0.750421586270508,3.9436935128499897,15.886960049470266,0.07948948019801977,-0.0004851056511470483,0.7317708333333334,21.43118343028466,0.9088541666666666,40.71991704628628,0.9791666666666666,62.2757390415768,8,19.090906580910087,fixed_epoch_budget_no_plateau_test
91,pc_scores,split_007,lolo,XPhos,0,7,42,2688,384,42,0.7774158407157096,12.745319887793361,10.76370377600193,0.7554382964257497,4.054352623248035,17.70793125530084,0.03705136138613861,-0.0898252904395246,0.5885416666666666,23.887636257754497,0.9401041666666666,45.38725404557391,1.0,69.41381500220159,8,19.046742447651923,fixed_epoch_budget_no_plateau_test
92,pc_scores,split_008,iid_matched,,0,0,42,2688,384,42,0.9202698591550735,8.597742474895192,5.9528329749902085,0.8094331459073015,3.774125128592374,14.776357072095076,0.10712355610561056,0.04492323929334373,0.8203125,19.933002780731027,0.9583333333333334,37.87332707757894,0.9947916666666666,57.92225536802014,8,25.457252106629312,fixed_epoch_budget_no_plateau_test
93,pc_scores,split_009,iid_matched,,0,1,42,2688,384,42,0.9327248117524205,7.658855174988032,5.660651357372601,0.8149901101169964,3.75617134843907,14.973897121846676,0.1122122524752475,0.0004465345359601234,0.8255208333333334,20.19948025835238,0.9765625,38.379642597612786,1.0,58.696598134054916,8,19.266604531556368,fixed_epoch_budget_no_plateau_test
94,pc_scores,split_010,iid_matched,,0,2,42,2688,384,42,0.9336180923132608,7.823303167742646,5.475166193246842,0.8199182667451068,3.752174658921041,14.816020806630453,0.11671514026402639,-0.057478764707876974,0.8125,19.986508345528247,0.9635416666666666,37.97498931975726,0.9947916666666666,58.07773435038354,8,18.955314827151597,fixed_epoch_budget_no_plateau_test
95,pc_scores,split_011,iid_matched,,0,3,42,2688,384,42,0.917055190112967,8.62110895979767,6.027542099754016,0.8005603097481648,3.7857090857673996,14.857457908491293,0.10665944719471948,-0.05697055881455359,0.828125,20.042406146494184,0.9557291666666666,38.08119688528004,0.9895833333333334,58.24016480492546,8,18.950304039753973,fixed_epoch_budget_no_plateau_test
96,pc_scores,split_012,iid_matched,,0,4,42,2688,384,42,0.92662553267453,8.049002638390558,5.800129435459772,0.820027065893433,3.758935661873037,14.8129639873902,0.10873040429042903,0.04514322166084568,0.8255208333333334,19.982384759036744,0.96875,37.96715437679139,0.9947916666666666,58.06575183914725,8,18.993119182996452,fixed_epoch_budget_no_plateau_test
97,pc_scores,split_013,iid_matched,,0,5,42,2688,384,42,0.9374592864548127,7.579360753129393,5.444945736527443,0.8175902220862835,3.7495307329969627,14.892612184087435,0.11863345709570956,-0.06319131260384524,0.8385416666666666,20.089828543624517,0.96875,38.17130091913168,1.0,58.377967033067534,8,19.6230042995885,fixed_epoch_budget_no_plateau_test
98,pc_scores,split_014,iid_matched,,0,6,42,2688,384,42,0.9248807233870036,8.18164733835331,5.511736996173858,0.7994859177843577,3.783177024928745,15.047343144814173,0.11888923267326731,-0.12298996531727732,0.8385416666666666,20.29855743772087,0.9557291666666666,38.56789232904683,0.9895833333333334,58.98450125370291,8,19.416028233245015,fixed_epoch_budget_no_plateau_test
99,pc_scores,split_015,iid_matched,,0,7,42,2688,384,42,0.902978858094132,9.476868400133794,6.475629485448202,0.8008268287021124,3.8186873623928164,14.695899364848932,0.09730816831683167,-0.04519811128818962,0.7708333333333334,19.824466983007422,0.9557291666666666,37.667105676216096,0.984375,57.60686695105792,8,18.927528616972268,fixed_epoch_budget_no_plateau_test
100,pc_scores,split_016,kfold,,0,0,42,2457,615,42,0.9188440735440262,8.511057589500624,6.007348417700791,0.8029186685945229,3.7813465213680155,14.8871613494749,0.10559929163648071,-0.030316168299802215,0.8113821138211382,20.082475479472173,0.9642276422764228,38.157329867869244,0.9967479674796748,58.35660015401503,8,25.25058943592012,fixed_epoch_budget_no_plateau_test
101,pc_scores,split_017,kfold,,0,1,42,2457,615,42,0.9280107965583247,8.145602466612164,5.666324188976753,0.8117569499101597,3.769886419819623,14.949994304315831,0.11415922080012877,0.04200669831479397,0.8097560975609757,20.167235847501654,0.967479674796748,38.31837721115762,0.991869918699187,58.60290081107593,8,19.953301747329533,fixed_epoch_budget_no_plateau_test
102,pc_scores,split_018,kfold,,0,2,42,2458,614,42,0.9100076462337076,8.95580480411178,6.337722494889548,0.7989425029879978,3.79265625947228,14.730431155972061,0.0986551423872029,-0.01276448399095942,0.7980456026058632,19.87104966134435,0.9576547231270358,37.7556142181659,0.990228013029316,57.74222908490391,8,19.69493512623012,fixed_epoch_budget_no_plateau_test
103,pc_scores,split_019,kfold,,0,3,42,2458,614,42,0.9303670162030966,7.870962327236608,5.728139090522493,0.8105136486948215,3.7628199375953733,14.961866608660074,0.11266294707646657,-0.06702637732734167,0.8355048859934854,20.18325134268446,0.9641693811074918,38.348807151595594,0.998371335504886,58.64943938893236,8,19.76537998393178,fixed_epoch_budget_no_plateau_test
104,pc_scores,split_020,kfold,,0,4,42,2458,614,42,0.9171649322103395,8.77778401090472,5.944441660157244,0.8010915277488614,3.796565269375698,14.870103360775628,0.11009255974457378,-0.02798767883848156,0.8110749185667753,20.059464602398936,0.9576547231270358,38.113608483624056,0.9869706840390879,58.2897340670165,8,19.966725395061076,fixed_epoch_budget_no_plateau_test
